ASV	domain	phylum	class	order	family	genus	species
ASV_1924	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus_A	NA
ASV_1925	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_1928	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	NA
ASV_1929	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	NA
ASV_1930	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1932	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1933	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1937	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	NA
ASV_1939	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1940	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-488	NA
ASV_1941	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	NA
ASV_1943	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1944	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
ASV_1946	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_1947	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_1948	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	NA
ASV_1950	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	NA	NA
ASV_1951	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	NA
ASV_1953	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1954	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1955	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Eperythrozoon_A	NA
ASV_1958	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1959	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1960	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1961	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	UBA2883	NA
ASV_1962	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_1963	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1964	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	NA
ASV_1966	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_1967	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1968	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UBA1740	NA
ASV_1969	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1970	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_1971	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	NA
ASV_1972	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	NA
ASV_1975	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1980	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1982	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_1983	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_1984	Bacteria	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	NA	NA
ASV_1986	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	AM51-8	NA
ASV_1987	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1988	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1989	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1990	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1991	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1992	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1994	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	NA
ASV_1995	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	NA
ASV_1996	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1998	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1999	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_2000	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2001	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2002	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2003	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_2004	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2006	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_B	NA
ASV_2007	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_2009	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2010	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Parvimonas	NA
ASV_2011	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2012	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2013	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	NA
ASV_2014	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Intestinibaculum	NA
ASV_2016	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
ASV_2017	Bacteria	Actinobacteriota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	NA	NA
ASV_2018	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	NA
ASV_2020	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2021	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2022	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_A	NA
ASV_2023	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	992a	NA
ASV_2024	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2025	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521	NA
ASV_2026	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2032	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2033	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2034	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2035	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2036	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2037	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_2038	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2039	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2040	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2041	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
ASV_2044	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	NA
ASV_2045	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2046	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2048	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA
ASV_2049	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2050	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2051	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_2055	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA
ASV_2058	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_2059	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2060	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2061	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2062	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
ASV_2063	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2065	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	VULX01	NA
ASV_2066	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	SFEB01	NA
ASV_2072	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Duodenibacillus	NA
ASV_2073	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2074	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bacteroides_F	NA
ASV_2075	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2077	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2078	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2079	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_2080	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
ASV_2081	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A	NA
ASV_2082	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	NA
ASV_2085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_2088	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2089	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	NA
ASV_2090	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-793	NA
ASV_2091	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	NA
ASV_2092	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2093	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2098	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	NA
ASV_2100	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Proteus	NA
ASV_2102	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_2103	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2104	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2105	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2106	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA
ASV_2109	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2110	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_2111	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2112	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2114	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_2115	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	NA
ASV_2116	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
ASV_2118	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-791	NA
ASV_2119	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_2120	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_2121	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2122	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	F0040	NA
ASV_2123	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2125	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2126	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2127	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_2128	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2129	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA
ASV_2130	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2131	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2133	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	NA
ASV_2134	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosacchariphilus	NA
ASV_2135	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2137	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
ASV_2138	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2139	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826	NA	NA
ASV_2140	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2141	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	NA
ASV_2142	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2143	Bacteria	Actinobacteriota	Actinomycetia	NA	NA	NA	NA
ASV_2144	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_2145	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2146	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA
ASV_2147	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2148	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA
ASV_2150	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2151	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus_A	NA
ASV_2152	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2153	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bacteroides_F	NA
ASV_2154	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2155	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2156	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	51-20	NA
ASV_2158	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_2159	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	NA
ASV_2160	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2162	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	NA
ASV_2163	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA
ASV_2164	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2166	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2167	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2169	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2170	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_2171	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2172	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_C	NA
ASV_2174	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2175	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	NA
ASV_2176	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2178	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Spiro-01	NA
ASV_2179	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	NA
ASV_2180	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2185	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2186	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2187	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_2188	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2189	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2190	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2191	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2192	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2193	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_2198	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	NA
ASV_2199	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2200	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2201	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2203	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2204	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2205	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-196	NA
ASV_2206	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_2207	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	NA
ASV_2208	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2209	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	NA
ASV_2210	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2211	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2212	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521	NA
ASV_2213	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2214	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2215	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
ASV_2217	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2218	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_H	NA
ASV_2220	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2221	Bacteria	Actinobacteriota	Actinomycetia	NA	NA	NA	NA
ASV_2222	Bacteria	Firmicutes	Bacilli	RF39	UBA660	NA	NA
ASV_2223	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2224	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2226	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	VUNI01	NA
ASV_2227	Bacteria	Firmicutes_C	Negativicutes	NA	NA	NA	NA
ASV_2228	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	NA
ASV_2229	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2230	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_2232	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Massilia	NA
ASV_2233	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	NA
ASV_2234	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2235	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	SFEB01	NA
ASV_2236	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2237	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2238	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria_genus_incertae_sedis	NA
ASV_2239	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	NA
ASV_2240	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Fundicoccus	NA
ASV_2241	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2243	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2245	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	NA
ASV_2246	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2247	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2248	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2249	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2250	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2251	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA
ASV_2252	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2253	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2254	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia_A	NA
ASV_2256	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
ASV_2257	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_2258	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2260	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2261	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	NA
ASV_2262	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA
ASV_2263	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2264	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2265	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2267	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Oligella	NA
ASV_2269	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2270	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2271	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
ASV_2273	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2274	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_2275	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_2276	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_2277	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_2278	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2279	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1994	NA
ASV_2281	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
ASV_2282	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	NA	NA
ASV_2283	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	NA
ASV_2284	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	UBA1711	NA
ASV_2285	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	NA
ASV_2286	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Glutamicibacter	NA
ASV_2290	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2292	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2293	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2294	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_2295	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	NA	NA
ASV_2296	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2297	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2298	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2304	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_2305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	NA
ASV_2306	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_2307	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2309	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA
ASV_2310	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2312	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_2313	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2314	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_2315	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_2318	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	NA	NA
ASV_2322	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_2323	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
ASV_2324	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
ASV_2326	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-977	UBA11549	NA
